customer_id,age,income,employment_status,credit_score,loan_amount,interest_rate,loan_duration,debt_to_income_ratio,num_late_payments,loan_status
11498,64,178747,Employed,735,39299,6.43,58,10.84,9,0
11499,51,133487,Unemployed,516,17172,19.52,45,36.42,1,0
11500,53,37673,Employed,809,38257,18.81,26,51.79,2,0
11501,54,129619,Self-Employed,339,3057,8.54,23,19.76,4,0
11502,34,55470,Employed,788,16870,23.89,7,17.21,5,0
11503,57,61603,Employed,548,19761,6.22,58,19.09,4,1
11504,57,182302,Employed,384,45891,4.71,41,47.78,7,1
11505,71,165614,Employed,703,12531,16.13,34,58.26,6,0
11506,29,81407,Employed,328,26755,11.09,55,20.55,4,1
11507,38,73821,Employed,336,17913,14.78,27,15.43,7,1
11508,57,55690,Employed,806,49027,6.04,21,23.54,3,1
11509,36,26654,Unemployed,831,11982,15.21,29,15.54,3,0
11510,20,132259,Employed,559,17647,14.87,7,10.25,5,0
11511,35,108264,Unemployed,554,1477,29.1,36,32.49,4,1
11512,70,47446,Employed,385,42315,22.51,31,47.57,5,1
11513,68,115515,Employed,711,12522,27.85,12,25.56,1,0
11514,36,68484,Employed,687,31921,24.09,41,26.55,0,0
11515,64,64078,Employed,699,30742,24.27,42,21.39,6,0
11516,23,134824,Employed,721,25638,26.37,23,16.58,1,0
11517,33,24225,Employed,632,30607,9.91,32,13.34,2,0
11518,25,144098,Employed,752,37940,14.52,35,38.51,2,0
11519,65,94745,Employed,448,46909,26.63,15,48.2,8,1
11520,35,196559,Employed,469,19327,4.81,46,35.18,3,1
11521,69,31721,Employed,624,19444,4.49,36,52.21,5,0
11522,65,153659,Employed,527,32109,20.49,21,33.09,7,1
11523,60,128878,Employed,625,19098,27.56,24,13.56,5,1
11524,56,59437,Employed,304,15139,24.44,54,40.2,5,0
11525,66,170061,Employed,451,42628,24.57,41,45.75,9,1
11526,66,183798,Employed,520,20983,12.72,38,16.17,1,0
11527,29,99837,Employed,456,21820,18.98,11,36.18,7,0
11528,62,118215,Employed,557,20510,23.83,21,24.86,0,1
11529,27,145437,Employed,305,29060,24.43,50,58.13,6,1
11530,24,61168,Unemployed,589,41269,18.68,9,20.59,8,1
11531,63,122114,Employed,503,15523,24.61,57,44.13,8,1
11532,72,91616,Employed,577,38544,3.73,14,25.43,9,1
11533,18,158480,Employed,433,2743,28.45,30,30.82,2,1
11534,66,155225,Employed,746,31216,26.51,28,51.35,0,0
11535,53,144887,Self-Employed,645,28653,4.4,9,59.86,7,0
11536,38,162127,Unemployed,415,39300,14.32,10,16.05,2,1
11537,54,39760,Employed,612,45689,27.83,31,32.98,7,1
11538,69,37752,Self-Employed,720,17663,16.85,32,41.01,9,1
11539,41,154872,Employed,472,23578,5.47,9,29.64,6,0
11540,72,86573,Employed,468,46840,29.1,26,16.59,7,1
11541,42,181126,Employed,402,24828,12.68,30,11.19,4,0
11542,24,46866,Employed,527,20414,16.94,16,11.57,3,0
11543,59,20992,Unemployed,432,25922,20.06,36,34.88,8,1
11544,34,43696,Unemployed,510,13404,25.48,22,30.56,1,0
11545,46,118697,Employed,408,18780,26.57,12,58.96,2,1
11546,47,93541,Employed,492,12573,20.63,46,55.6,1,1
11547,24,72838,Employed,656,13458,28.61,32,40.56,1,0
11548,50,49400,Unemployed,820,3773,8.91,54,33.73,3,0
11549,24,102277,Employed,725,36538,27.43,56,38.66,5,0
11550,41,138692,Employed,373,23407,8.13,18,33.22,3,1
11551,28,37565,Employed,395,26594,27.15,36,27.34,6,1
11552,26,59585,Unemployed,428,4734,8.83,9,40.52,7,1
11553,29,185905,Unemployed,642,11479,22.42,14,56.52,6,1
11554,52,141559,Employed,670,12896,25.06,48,42.3,3,1
11555,21,32094,Employed,700,32540,13.54,50,18.87,0,0
11556,53,182352,Unemployed,521,17086,6.06,35,33.79,4,1
11557,45,66647,Unemployed,811,18191,12.79,29,18.63,2,0
11558,74,195450,Employed,804,19184,4.66,53,15.97,6,1
11559,30,170585,Employed,634,43135,20.8,47,26.48,3,1
11560,40,151226,Self-Employed,673,49971,21.82,9,19.96,9,0
11561,36,115798,Self-Employed,785,42035,10.24,8,56.77,4,0
11562,59,179206,Unemployed,306,36457,20.59,58,12.79,8,0
11563,54,128050,Employed,688,22754,4.58,59,58.21,2,1
11564,56,159750,Unemployed,735,44845,3.85,44,52.04,8,1
11565,41,157366,Employed,415,36075,14.02,34,23.06,0,0
11566,33,29574,Unemployed,402,23844,16.08,26,14.63,3,1
11567,50,55183,Employed,302,16052,3.5,17,38.35,1,1
11568,29,199819,Employed,843,12816,18.93,23,22.31,6,0
11569,51,86606,Employed,379,26958,25.48,10,22.53,2,0
11570,24,169710,Unemployed,695,23865,14.08,28,38.7,3,0
11571,28,77194,Employed,688,47734,23.17,22,32.88,6,1
11572,48,198625,Employed,559,37585,7.08,42,35.35,5,0
11573,46,46082,Unemployed,611,17797,17.3,57,25.95,3,0
11574,30,167378,Employed,635,37579,24.31,36,26.21,6,1
11575,48,128371,Employed,509,34470,21.42,17,59.97,9,1
11576,19,147899,Self-Employed,810,22528,24.05,53,29.66,5,0
11577,56,27807,Employed,747,42731,22.47,53,21.15,7,0
11578,32,52143,Unemployed,344,33273,6.27,27,45.22,9,1
11579,74,141952,Employed,703,33684,5.77,44,49.19,8,1
11580,28,78414,Unemployed,608,30303,29.34,57,21.76,4,0
11581,51,44715,Unemployed,526,18909,16.02,50,15.47,5,1
11582,56,92934,Employed,648,20808,22.77,10,24.7,8,1
11583,21,32202,Self-Employed,412,29243,21.4,56,36.26,3,1
11584,28,47987,Employed,329,32209,4.2,25,29.04,9,1
11585,46,186812,Unemployed,575,32444,16.41,21,17.73,6,0
11586,19,96848,Unemployed,661,47561,17.08,15,11.23,0,0
11587,33,164699,Employed,386,30000,24.83,17,35.28,3,0
11588,56,71069,Employed,735,27990,28.98,11,53.53,9,1
11589,30,60409,Self-Employed,321,35330,10.81,28,39.77,7,1
11590,54,114022,Employed,684,25270,4.59,30,53.43,2,0
11591,34,131689,Employed,320,20387,15.83,26,48.31,1,0
11592,38,126948,Employed,790,12194,3.81,24,27.16,2,0
11593,61,21611,Employed,766,4307,13.41,58,30.66,6,0
11594,36,146047,Unemployed,755,21529,10.38,39,53.12,4,0
11595,24,51657,Employed,520,42142,9.56,45,45.27,7,1
11596,55,38462,Employed,797,16325,3.04,25,37.97,0,0
11597,25,109299,Unemployed,458,36692,9.77,46,57.37,6,1
11598,30,58547,Employed,442,19152,11.64,8,12.33,4,0
11599,54,127754,Employed,344,38049,27.6,12,52.84,4,1
11600,19,180135,Unemployed,750,42048,5.38,8,25.93,4,1
11601,58,102273,Unemployed,535,33642,23.71,48,42.46,7,1
11602,28,99397,Unemployed,524,17469,22.57,49,55.75,2,1
11603,41,72788,Employed,707,4687,11.81,50,27.7,0,1
11604,23,193595,Employed,593,16981,27.49,9,34.75,0,1
11605,43,181356,Employed,579,33887,20.69,39,26.13,7,0
11606,24,107964,Employed,716,9279,5.62,11,45.21,4,1
11607,74,86247,Employed,446,43138,8.51,26,16.52,3,1
11608,56,33706,Employed,770,4365,13.83,49,47.65,3,1
11609,36,30924,Employed,348,46416,29.12,47,49.03,4,1
11610,23,35921,Employed,316,41884,10.14,57,13.3,6,1
11611,60,176504,Employed,448,32427,14.56,9,29.99,5,0
11612,46,138960,Employed,511,19966,18.14,54,44.84,6,0
11613,60,37813,Employed,362,38559,12.6,17,14.72,3,0
11614,56,124748,Employed,835,19126,21.93,56,49.67,0,0
11615,19,128988,Employed,844,1734,20.84,26,42.12,3,0
11616,36,146078,Unemployed,786,45119,4.63,52,33.16,2,0
11617,21,153140,Unemployed,779,24498,14.58,39,14.75,9,1
11618,23,59927,Unemployed,343,1052,24.09,12,13.57,5,0
11619,66,125148,Employed,755,15018,20.28,56,22.26,7,0
11620,74,50539,Employed,810,30074,15.43,45,49.51,2,0
11621,54,31683,Employed,654,37764,22.71,55,54.5,7,1
11622,45,143031,Unemployed,311,38736,21.1,51,22.39,1,1
11623,47,105151,Employed,655,33276,25.62,45,25.22,6,0
11624,24,186746,Employed,436,12061,4.38,26,18.51,2,0
11625,26,72703,Employed,773,14555,17.45,30,44.29,9,0
11626,42,78810,Employed,352,38501,20.83,11,11.38,2,1
11627,50,106111,Unemployed,412,9904,21.24,32,56.54,7,1
11628,18,105977,Employed,777,46107,27.91,40,23.75,9,1
11629,68,162189,Employed,634,30938,14.11,49,48.52,1,0
11630,23,23665,Employed,716,7127,24.47,6,58.23,8,1
11631,35,64390,Employed,366,46457,24.22,22,17.34,7,1
11632,27,94884,Unemployed,619,39610,10.26,10,16.22,3,1
11633,45,83887,Employed,553,33400,10.24,49,23.79,8,1
11634,28,199338,Unemployed,700,29203,28.46,37,39.48,0,1
11635,50,75541,Employed,599,26194,11.76,23,10.07,9,0
11636,18,114319,Employed,304,30335,14.19,50,40.3,8,1
11637,30,27882,Unemployed,745,8280,19.31,46,38.85,7,0
11638,54,90825,Self-Employed,534,48326,11.55,40,12.29,7,1
11639,37,33910,Employed,746,11209,20.87,41,36.15,0,0
11640,18,60566,Employed,338,21653,10.81,47,51.72,7,1
11641,69,117519,Employed,499,7328,17.24,15,24.97,0,1
11642,20,187248,Employed,320,5491,18.11,7,50.91,9,1
11643,35,103081,Employed,373,11552,24.62,23,32.12,0,0
11644,58,181361,Employed,448,9100,26.22,40,52.1,1,1
11645,31,129337,Employed,583,16430,21.4,48,33.55,1,1
11646,48,35362,Self-Employed,385,38573,10.29,27,55.04,4,1
11647,44,33783,Employed,401,29173,15.52,10,55.69,6,0
11648,34,195234,Self-Employed,830,43516,18.2,52,10.32,5,0
11649,72,186821,Unemployed,362,21941,11.04,29,29.29,3,1
11650,63,154626,Unemployed,849,30543,28.38,37,54.37,0,0
11651,46,38773,Self-Employed,707,46919,5.93,54,10.7,4,1
11652,53,197367,Unemployed,472,37569,25.5,39,15.1,3,1
11653,54,181403,Unemployed,820,7526,14.51,42,31.55,8,0
11654,43,65640,Employed,820,33596,28.53,54,59.02,5,1
11655,70,66969,Employed,832,37271,17.38,16,56.37,4,0
11656,34,62986,Self-Employed,323,41440,22.7,15,39.25,3,1
11657,39,122017,Employed,394,27606,22.83,28,22.63,4,1
11658,42,136180,Employed,595,39327,21.85,56,42.09,2,0
11659,19,27585,Unemployed,479,28302,4.33,43,26.14,7,0
11660,72,24122,Employed,430,24140,19.8,15,42.67,8,1
11661,39,36838,Unemployed,832,36247,27.16,48,18.47,0,0
11662,22,168373,Employed,307,39555,25.77,12,40.09,4,1
11663,21,43107,Employed,500,12029,27.7,53,44.58,5,0
11664,53,122678,Employed,684,11230,15.0,58,45.73,2,0
11665,23,86025,Self-Employed,825,16814,15.27,18,58.85,2,0
11666,69,86520,Employed,847,10963,24.82,28,11.31,5,0
11667,38,37344,Unemployed,705,33383,11.19,16,13.87,7,1
11668,30,77202,Employed,672,30023,23.66,40,40.26,1,0
11669,71,120086,Employed,463,15458,16.62,13,34.13,9,1
11670,54,34959,Employed,822,34468,10.14,28,41.45,6,1
11671,72,189823,Employed,653,7991,20.38,41,44.68,0,0
11672,42,152941,Employed,708,45323,10.99,12,11.72,0,0
11673,43,64264,Employed,810,10153,21.14,15,34.12,1,0
11674,72,50268,Employed,511,21816,18.37,17,34.85,8,1
11675,56,104564,Employed,644,21272,22.5,36,41.06,4,1
11676,37,190678,Unemployed,310,28394,19.17,16,27.92,0,1
11677,50,164622,Employed,635,23806,23.47,42,13.4,5,0
11678,31,156774,Employed,639,30540,29.9,31,26.14,1,0
11679,73,98563,Employed,557,47747,15.63,10,20.89,8,1
11680,53,130164,Self-Employed,353,37972,19.15,56,49.32,6,0
11681,34,44459,Unemployed,595,35664,5.75,52,53.98,0,0
11682,38,76782,Unemployed,516,44847,28.66,12,18.69,3,1
11683,63,157104,Employed,687,29192,19.1,41,40.46,9,0
11684,33,21825,Unemployed,406,2149,5.78,12,20.05,0,0
11685,63,146187,Unemployed,772,32299,13.8,44,51.6,6,1
11686,33,199173,Self-Employed,307,4828,5.19,47,48.59,4,0
11687,73,80109,Employed,843,40238,16.42,41,39.09,4,0
11688,37,32470,Self-Employed,467,22770,10.48,55,25.87,8,1
11689,46,23770,Employed,630,25039,12.19,59,59.15,6,1
11690,45,178340,Employed,336,7791,4.87,11,42.32,3,0
11691,25,151101,Employed,530,4347,23.59,26,46.94,0,1
11692,41,181155,Employed,482,46117,25.71,6,54.02,3,1
11693,20,28958,Employed,591,29262,6.78,7,51.19,7,0
11694,42,133806,Employed,821,28739,23.27,8,51.04,0,0
11695,36,28806,Unemployed,369,4146,6.47,44,22.7,9,1
11696,50,52162,Employed,536,45657,5.31,39,25.8,6,0
11697,19,94732,Employed,763,21600,6.08,19,29.63,5,0
11698,32,185961,Employed,417,29373,3.86,30,55.84,2,0
11699,39,47702,Self-Employed,490,25574,13.15,42,12.86,9,1
11700,27,186849,Employed,805,7281,28.73,42,22.96,6,0
11701,35,27739,Employed,803,39055,27.28,21,32.14,7,1
11702,39,44599,Unemployed,700,40427,11.96,20,45.76,1,0
11703,63,56827,Employed,616,36016,24.46,53,18.11,7,0
11704,66,96821,Employed,521,3149,25.26,29,35.37,9,0
11705,44,116683,Employed,488,20440,7.11,46,26.75,5,0
11706,30,88446,Employed,591,15354,9.2,13,20.82,4,1
11707,50,103890,Employed,522,14733,21.64,59,13.08,9,1
11708,22,43039,Employed,716,33277,10.13,7,51.1,4,0
11709,43,146021,Self-Employed,706,16718,28.33,47,44.23,6,1
11710,30,196001,Employed,337,11880,9.23,31,24.05,3,0
11711,44,117367,Employed,752,46936,24.58,23,29.46,9,1
11712,74,63884,Self-Employed,506,3196,23.47,23,37.4,0,1
11713,31,176218,Employed,699,12654,16.6,24,26.06,4,1
11714,41,65819,Employed,486,18133,10.11,42,19.37,6,1
11715,20,103162,Employed,659,34814,3.91,38,20.53,9,1
11716,64,182380,Employed,305,35747,25.37,37,52.53,0,1
11717,68,164126,Employed,432,12221,13.2,30,34.23,4,0
11718,66,99606,Self-Employed,772,23617,12.18,32,33.58,0,0
11719,47,127789,Employed,812,4601,4.2,26,29.38,9,1
11720,52,72018,Employed,382,32302,7.09,28,46.13,6,1
11721,65,46250,Self-Employed,676,11292,12.93,16,51.48,0,0
11722,31,165485,Self-Employed,634,13690,21.65,26,46.03,8,1
11723,29,97391,Employed,401,5799,8.6,48,34.23,9,1
11724,45,58921,Unemployed,587,21621,7.42,36,20.03,2,0
11725,61,91123,Employed,330,18432,10.08,40,37.09,9,1
11726,46,94363,Employed,613,36503,10.65,40,46.32,1,0
11727,60,176857,Employed,453,35169,14.07,21,30.66,7,1
11728,34,117400,Employed,452,31063,12.75,57,59.54,3,1
11729,57,116847,Employed,531,8379,5.0,52,56.75,2,1
11730,66,26861,Employed,420,16211,19.68,36,56.63,5,1
11731,38,96340,Employed,484,26732,6.52,18,39.68,9,1
11732,74,165051,Employed,755,41560,26.45,47,37.64,0,0
11733,40,133049,Employed,687,11388,26.21,24,36.69,0,0
11734,37,20357,Self-Employed,525,14114,4.95,15,33.47,6,1
11735,28,134604,Unemployed,494,49503,14.15,53,18.05,6,0
11736,74,67201,Employed,325,4148,15.88,43,53.84,9,1
11737,74,102160,Self-Employed,493,5621,29.89,10,50.88,7,0
11738,51,30796,Employed,318,4006,9.78,52,47.14,6,1
11739,27,43238,Employed,836,9757,20.17,54,44.5,4,0
11740,27,114176,Employed,563,35556,15.34,9,33.32,9,1
11741,60,60883,Employed,814,43959,23.75,45,59.78,6,0
11742,23,105478,Unemployed,770,40596,9.71,17,32.04,1,0
11743,53,89396,Self-Employed,538,25049,21.38,50,23.13,6,0
11744,41,24447,Employed,588,34713,6.51,46,26.68,5,1
11745,29,40523,Employed,667,41616,3.41,31,45.76,7,0
11746,60,155921,Employed,711,32835,3.49,52,25.06,6,0
11747,72,175790,Employed,321,29030,16.3,48,43.43,6,1
11748,40,125471,Unemployed,653,30312,23.81,20,45.54,5,1
11749,44,107862,Employed,841,9699,18.6,37,55.24,0,0
11750,74,80977,Employed,719,21609,3.98,34,32.99,5,0
11751,62,108325,Unemployed,614,22575,17.91,59,34.48,6,1
11752,54,178207,Employed,628,48870,6.06,35,13.45,1,0
11753,23,181334,Self-Employed,769,38516,29.07,34,18.78,2,0
11754,18,148422,Employed,762,45005,12.52,32,22.62,6,1
11755,23,54787,Employed,739,25062,16.59,20,56.61,6,1
11756,67,35689,Employed,547,39013,12.15,41,42.05,0,1
11757,39,190932,Employed,470,39650,15.61,33,55.11,1,0
11758,58,137537,Unemployed,578,43488,28.88,21,25.61,8,1
11759,41,70344,Employed,447,5609,10.03,15,26.49,6,1
11760,42,87891,Self-Employed,442,24006,22.39,39,34.93,2,0
11761,32,117464,Employed,370,2033,23.39,17,42.98,6,1
11762,43,85869,Self-Employed,610,38334,8.15,30,17.36,7,0
11763,25,186402,Self-Employed,766,41309,22.69,13,18.66,7,1
11764,68,100312,Employed,340,12037,20.5,58,50.14,1,1
11765,41,47014,Employed,655,9927,10.86,59,53.13,3,0
11766,65,54563,Unemployed,443,8232,17.11,54,10.34,8,1
11767,55,166342,Employed,578,35924,18.93,37,45.48,4,0
11768,23,182351,Unemployed,770,32019,25.59,29,27.92,8,0
11769,71,118557,Employed,357,47121,6.37,10,27.17,4,0
11770,52,154729,Unemployed,467,24810,29.24,24,37.86,0,1
11771,59,109422,Employed,465,40534,23.77,16,47.74,4,0
11772,18,127919,Unemployed,672,23941,17.44,22,56.4,3,0
11773,63,152099,Employed,381,5123,23.96,33,10.53,0,0
11774,53,165271,Unemployed,433,3610,22.8,29,23.32,3,1
11775,29,136854,Employed,663,29018,15.42,43,29.38,2,0
11776,55,196026,Employed,784,13500,12.07,17,13.91,6,0
11777,28,99317,Self-Employed,345,37476,29.69,36,11.78,8,1
11778,29,35120,Unemployed,561,28404,26.88,12,59.68,1,1
11779,59,109825,Self-Employed,768,46209,28.67,53,42.29,3,0
11780,67,25983,Employed,521,20303,4.31,8,23.42,9,1
11781,56,86629,Employed,391,1157,25.01,17,28.78,7,1
11782,24,90325,Employed,318,16255,27.06,31,45.36,8,1
11783,28,153984,Employed,569,44301,15.88,45,17.26,4,0
11784,53,67879,Employed,714,31056,27.06,8,31.25,7,1
11785,69,172945,Employed,546,4437,5.72,52,53.17,5,0
11786,48,34332,Self-Employed,601,12023,4.63,58,23.56,1,0
11787,50,167636,Employed,315,22101,10.87,43,18.64,6,1
11788,30,97795,Self-Employed,802,44241,3.71,34,54.25,9,0
11789,35,127716,Employed,694,11416,21.47,45,57.5,1,0
11790,58,171598,Self-Employed,483,34406,28.03,49,54.01,9,1
11791,73,106649,Employed,740,1051,10.97,50,56.12,6,1
11792,41,167078,Unemployed,549,41751,20.81,26,30.38,9,1
11793,26,41643,Employed,675,1329,15.64,54,33.42,6,0
11794,48,83128,Self-Employed,757,12857,9.89,54,41.03,0,0
11795,72,62523,Employed,387,9976,27.8,34,12.93,8,1
11796,58,90220,Employed,645,49680,28.86,59,44.09,9,1
11797,27,72784,Employed,689,16157,6.64,34,37.13,9,0
11798,19,107893,Employed,479,25871,23.71,51,56.87,8,0
11799,55,79701,Unemployed,675,32518,8.1,31,37.21,5,1
11800,32,169018,Employed,482,17729,16.18,21,59.55,6,1
11801,20,164199,Unemployed,628,35969,12.75,16,58.47,2,1
11802,60,136101,Employed,789,27955,9.59,43,30.08,7,0
11803,48,129002,Self-Employed,499,8313,21.25,31,11.72,2,1
11804,23,180476,Self-Employed,778,18889,26.1,35,50.38,5,0
11805,20,37401,Employed,754,4874,24.09,47,52.63,7,1
11806,73,166500,Employed,739,30050,22.5,44,37.65,1,1
11807,28,121958,Employed,798,20831,4.79,28,46.63,7,1
11808,32,132046,Employed,455,11186,5.63,14,33.85,4,0
11809,62,84372,Employed,758,4956,15.55,33,41.64,4,0
11810,69,31971,Employed,482,41989,18.01,27,35.61,7,1
11811,45,108018,Employed,735,40409,22.53,47,33.99,1,1
11812,27,144768,Employed,345,21042,12.61,33,51.01,2,1
11813,55,36565,Employed,543,19925,3.62,17,18.97,8,0
11814,64,26829,Employed,455,11803,3.97,24,31.23,8,1
11815,74,96023,Employed,693,45227,26.08,49,43.71,8,0
11816,67,186507,Employed,548,7883,6.47,24,59.28,2,1
11817,67,101823,Employed,554,20593,28.3,52,38.59,0,0
11818,24,58941,Employed,661,11234,11.98,25,37.51,6,0
11819,32,193531,Unemployed,676,21257,18.76,43,35.4,0,0
11820,35,199048,Employed,452,22694,7.55,52,12.59,9,1
11821,35,131539,Unemployed,539,2503,15.26,25,42.54,5,0
11822,69,29176,Employed,759,1177,26.65,53,58.19,2,1
11823,58,71516,Employed,451,48515,29.57,7,46.13,2,0
11824,41,166144,Employed,739,31058,23.7,28,25.98,6,0
11825,19,117368,Employed,539,49676,23.64,23,42.85,0,0
11826,57,170761,Unemployed,482,43704,26.9,26,35.2,7,1
11827,37,169671,Employed,609,38666,9.61,36,43.33,8,1
11828,51,145670,Self-Employed,558,32164,22.88,10,59.88,5,0
11829,60,102045,Employed,759,27964,18.08,13,40.49,7,1
11830,43,186460,Employed,730,30471,10.07,48,10.96,5,0
11831,24,138903,Employed,799,6345,4.5,20,22.68,3,0
11832,55,70603,Employed,375,47087,8.42,42,31.17,0,1
11833,47,94736,Employed,596,27575,20.56,19,13.49,3,0
11834,59,45789,Employed,661,7050,18.39,33,33.14,6,0
11835,22,108623,Unemployed,482,26110,4.87,15,32.6,1,1
11836,28,72282,Unemployed,358,41956,18.18,11,53.86,7,0
11837,18,53464,Employed,705,1734,13.55,51,24.43,8,0
11838,51,61994,Employed,826,39236,3.4,25,30.39,0,0
11839,73,127309,Employed,486,41210,27.56,9,21.8,7,1
11840,18,143189,Employed,324,47892,9.98,51,49.98,9,1
11841,36,111123,Unemployed,598,42507,17.94,8,49.56,2,0
11842,19,45594,Employed,491,49816,18.91,36,57.24,3,0
11843,38,138406,Unemployed,430,49827,16.47,55,51.59,5,0
11844,37,125021,Self-Employed,803,34079,9.47,25,50.33,4,0
11845,40,48386,Employed,506,42928,14.0,48,21.8,3,0
11846,38,86652,Employed,537,36042,10.84,30,44.18,5,1
11847,41,114835,Employed,491,44776,14.71,30,12.09,6,1
11848,21,118123,Employed,327,38984,5.23,17,11.11,8,1
11849,29,37540,Employed,406,1720,7.48,53,25.2,8,1
11850,39,133483,Unemployed,522,9012,6.71,25,53.46,1,1
11851,37,53756,Employed,679,19692,19.07,46,23.77,8,0
11852,35,194498,Unemployed,728,45088,20.71,58,56.45,3,1
11853,18,156659,Unemployed,383,12945,27.68,48,21.03,1,0
11854,47,109792,Unemployed,797,49517,10.08,33,12.37,7,0
11855,50,69039,Employed,536,48956,13.62,36,39.7,3,1
11856,41,161341,Unemployed,448,44576,19.81,14,50.87,1,0
11857,31,26088,Employed,334,30565,29.24,14,38.5,2,1
11858,53,120649,Employed,396,5198,13.57,44,35.26,8,1
11859,22,62044,Self-Employed,532,43095,10.82,14,31.95,5,1
11860,28,178153,Self-Employed,706,18202,13.47,38,45.8,9,1
11861,41,161615,Employed,824,47852,11.35,41,58.28,9,0
11862,48,23005,Unemployed,788,21849,5.3,43,25.71,4,1
11863,72,57203,Employed,703,40743,12.34,27,27.14,6,1
11864,30,36220,Employed,522,18433,18.8,48,13.34,1,1
11865,33,128991,Employed,702,46892,7.94,54,18.26,8,0
11866,41,52696,Employed,750,34695,25.51,6,36.3,9,0
11867,30,66381,Employed,483,33007,22.85,19,25.77,8,1
11868,41,199056,Employed,576,12784,18.08,22,50.99,9,1
11869,71,151148,Employed,685,2845,22.91,29,41.11,9,0
11870,43,124056,Employed,792,49347,11.55,54,46.57,7,0
11871,19,170018,Employed,594,28075,8.4,14,32.08,1,0
11872,33,43471,Employed,360,13994,25.74,15,14.98,5,1
11873,55,133298,Employed,445,31632,25.11,23,38.12,3,0
11874,63,189810,Employed,825,14481,22.87,14,22.96,2,0
11875,18,191792,Employed,482,31090,9.92,18,36.12,2,0
11876,66,114673,Employed,614,32855,12.28,48,15.58,8,1
11877,28,44440,Employed,335,41924,13.28,39,48.96,3,1
11878,68,31862,Employed,355,32614,7.97,9,29.97,7,1
11879,52,121415,Self-Employed,340,19311,23.52,48,43.26,0,0
11880,60,88273,Employed,682,18069,7.99,36,34.62,9,1
11881,46,127848,Employed,468,27590,8.99,36,33.34,3,0
11882,54,41788,Employed,470,7723,4.3,32,29.09,7,0
11883,34,176594,Employed,755,27257,20.91,46,34.14,7,1
11884,71,90185,Employed,790,1138,28.08,30,40.64,9,0
11885,56,150683,Self-Employed,593,39106,16.06,29,21.21,4,1
11886,59,158896,Employed,563,16762,27.24,17,45.72,6,1
11887,45,140824,Employed,546,42457,25.71,26,34.28,8,0
11888,46,27799,Employed,447,34816,24.46,22,40.84,2,0
11889,60,105406,Employed,740,42365,7.53,7,33.63,2,0
11890,20,65147,Self-Employed,661,6371,13.19,33,18.18,7,1
11891,69,143699,Employed,521,19134,20.92,19,26.39,3,0
11892,27,28614,Employed,407,44453,12.3,57,27.03,2,1
11893,59,45147,Employed,514,8049,22.19,14,30.26,9,1
11894,31,96637,Employed,429,28443,10.76,9,25.95,8,1
11895,29,126210,Employed,599,43060,13.6,10,43.74,9,1
